route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,city_id,date
1,8,8_11630114,POŚWIĘTNE,1,827234,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631089,POŚWIĘTNE,1,827234,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631402,POŚWIĘTNE,1,827234,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632005,POŚWIĘTNE,1,827234,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632182,POŚWIĘTNE,1,827234,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632605,BISKUPIN,0,827235,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632702,BISKUPIN,0,827235,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630095,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630097,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630101,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630116,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630118,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630120,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630131,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630133,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630137,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630166,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630181,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630259,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630464,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631029,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631045,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631053,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631106,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631144,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631162,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631178,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631197,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631203,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631226,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631231,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631235,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631252,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631260,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631729,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632028,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632050,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632052,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632054,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632069,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632460,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632505,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632509,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632511,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632513,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632528,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632532,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632534,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632551,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632555,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632590,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632594,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632596,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632598,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632606,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632612,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632616,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632618,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632620,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632622,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632700,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632703,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632739,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632780,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632829,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632831,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632835,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632853,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632855,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632859,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632879,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632883,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632885,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632887,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632999,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633003,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633011,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633023,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633027,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633029,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633031,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630096,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630100,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630115,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630117,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630119,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630132,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630136,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630463,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630519,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630585,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11630999,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631030,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631046,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631052,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631054,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631090,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631107,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631145,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631163,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631179,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631198,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631204,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631234,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631251,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631259,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631263,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631403,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11631783,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632006,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632051,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632053,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632183,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632464,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632504,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632508,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632510,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632512,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632527,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632531,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632533,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632535,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632550,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632554,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632589,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632593,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632595,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632597,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632611,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632615,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632617,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632619,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632621,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632643,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632699,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632769,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632816,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632830,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632834,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632854,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632858,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632868,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632878,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632882,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632884,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632886,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11632890,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633002,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633010,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633022,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633026,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633028,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633030,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633034,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,8,8_11633337,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640081,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640089,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640104,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640112,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640122,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640130,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640145,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640153,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640168,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640176,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640193,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640201,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640212,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640220,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640238,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640246,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640258,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640266,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640274,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640282,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640300,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640321,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640329,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640344,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640352,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640365,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640373,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640086,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640094,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640109,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640117,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640127,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640135,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640142,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640150,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640165,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640173,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640190,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640198,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640217,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640225,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640235,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640243,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640255,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640263,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640279,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640287,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640297,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640305,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640318,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640326,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640341,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640349,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640362,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,32,32_11640370,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641695,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641703,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641718,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641726,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641736,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641744,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641759,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641767,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641782,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641790,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641807,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641815,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641826,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641834,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641852,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641860,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641872,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641880,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641888,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641896,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641914,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641935,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641943,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641958,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641966,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641979,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641987,POŚWIĘTNE,1,827519,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641700,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641708,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641723,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641731,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641741,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641749,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641756,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641764,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641779,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641787,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641804,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641812,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641831,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641839,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641849,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641857,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641869,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641877,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641893,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641901,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641911,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641919,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641932,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641940,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641955,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641963,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641976,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
1,33,33_11641984,BISKUPIN,0,828318,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634574,KRZYKI,1,826877,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634407,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634411,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634415,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634419,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634424,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634428,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634432,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634436,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634440,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634443,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634447,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634451,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634455,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634459,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634463,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634467,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634471,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634475,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634482,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634486,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634490,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634494,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634501,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634505,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634509,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634513,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634519,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634523,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634527,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634531,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634539,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634543,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634547,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634551,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634553,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
2,3,3_11634559,KRZYKI,1,827122,1,2023-01-10 11:39:08.146227+00:00
