stop_id;stop_code;stop_name;stop_lat;stop_lon;city_id;date
166;17716;Adamczewskich;51.12084396;16.86953486;1;2022-11-28 15:51:12.854108+00:00
183;12128;Kołobrzeska;51.12103055;16.94541342;1;2022-11-28 15:51:12.854108+00:00
184;12127;Kołobrzeska;51.12119685;16.94496108;1;2022-11-28 15:51:12.854108+00:00
187;18146;Złotniki;51.13893653;16.89340008;1;2022-11-28 15:51:12.854108+00:00
188;18145;Złotniki;51.13950555;16.89166727;1;2022-11-28 15:51:12.854108+00:00
192;12502;Park Zachodni;51.12879134;16.97286656;1;2022-11-28 15:51:12.854108+00:00
193;12501;Park Zachodni;51.12985333;16.970938;1;2022-11-28 15:51:12.854108+00:00
204;12511;Na Ostatnim Groszu;51.12318049;16.97507808;1;2022-11-28 15:51:12.854108+00:00
214;12314;Rysia;51.12791017;16.99059109;1;2022-11-28 15:51:12.854108+00:00
218;10518;DŁUGA (Politechnika);51.12361431;17.01092065;1;2022-11-28 15:51:12.854108+00:00
219;10517;DŁUGA (Politechnika);51.12528862;17.01001833;1;2022-11-28 15:51:12.854108+00:00
226;10516;Poznańska;51.12111191;17.0119443;1;2022-11-28 15:51:12.854108+00:00
227;10525;Długa;51.11908357;17.01528336;1;2022-11-28 15:51:12.854108+00:00
228;10524;Długa;51.11888339;17.01486671;1;2022-11-28 15:51:12.854108+00:00
233;10507;ZACHODNIA (Stacja kolejowa);51.11602493;17.00129589;1;2022-11-28 15:51:12.854108+00:00
234;10508;ZACHODNIA (Stacja kolejowa);51.11606663;17.00044522;1;2022-11-28 15:51:12.854108+00:00
235;10511;Inowrocławska;51.11543774;17.01528869;1;2022-11-28 15:51:12.854108+00:00
236;10512;Inowrocławska;51.11558686;17.01396139;1;2022-11-28 15:51:12.854108+00:00
262;12126;Nowy Dwór (Rogowska);51.11865195;16.95378812;1;2022-11-28 15:51:12.854108+00:00
267;17502;Park Tysiąclecia;51.10873561;16.9432753;1;2022-11-28 15:51:12.854108+00:00
268;17501;Park Tysiąclecia;51.10921777;16.94157292;1;2022-11-28 15:51:12.854108+00:00
15;12525;Metalowców;51.13382609;16.95673512;1;2022-11-28 15:51:12.854108+00:00
29;21101;Dyrekcyjna;51.09430136;17.03222909;1;2022-11-28 15:51:12.854108+00:00
40;12102;Wrocławski Park Przemysłowy;51.11256668;16.99423154;1;2022-11-28 15:51:12.854108+00:00
43;20923;PL. GRUNWALDZKI;51.11218871;17.06335752;1;2022-11-28 15:51:12.854108+00:00
47;23724;Bagatela;51.15221332;17.07005901;1;2022-11-28 15:51:12.854108+00:00
54;29536;Malwowa;51.16692787;17.10998542;1;2022-11-28 15:51:12.854108+00:00
55;29507;ZAKRZÓW;51.16227118;17.1251501;1;2022-11-28 15:51:12.854108+00:00
69;18726;Krzelowska;51.17746152;16.87860036;1;2022-11-28 15:51:12.854108+00:00
70;18725;Krzelowska;51.17771887;16.87842105;1;2022-11-28 15:51:12.854108+00:00
71;18724;Wilkszyńska;51.17364401;16.88622015;1;2022-11-28 15:51:12.854108+00:00
72;18732;Marszowice;51.16686502;16.89012427;1;2022-11-28 15:51:12.854108+00:00
79;18371;Wolska;51.146661;16.869355;1;2022-11-28 15:51:12.854108+00:00
80;18372;Wolska;51.146911;16.869379;1;2022-11-28 15:51:12.854108+00:00
84;18128;Stabłowice;51.15649299;16.8913875;1;2022-11-28 15:51:12.854108+00:00
92;18712;PRACZE ODRZAŃSKIE (Stacja kolejowa);51.1713957;16.9024931;1;2022-11-28 15:51:12.854108+00:00
93;18711;PRACZE ODRZAŃSKIE (Stacja kolejowa);51.17214985;16.90339066;1;2022-11-28 15:51:12.854108+00:00
94;18710;STABŁOWICKA (Ośrodek zdrowia);51.16683326;16.89859871;1;2022-11-28 15:51:12.854108+00:00
95;18709;STABŁOWICKA (Ośrodek zdrowia);51.16749585;16.89924125;1;2022-11-28 15:51:12.854108+00:00
100;18513;Lubelska;51.16391631;16.91914727;1;2022-11-28 15:51:12.854108+00:00
105;18508;Północna;51.15703175;16.93446028;1;2022-11-28 15:51:12.854108+00:00
106;18507;Północna;51.15755621;16.93351713;1;2022-11-28 15:51:12.854108+00:00
120;12720;KOZANÓW;51.13747754;16.96830831;1;2022-11-28 15:51:12.854108+00:00
123;12715;Dzielna;51.13885936;16.97474843;1;2022-11-28 15:51:12.854108+00:00
136;18108;Złotnicka;51.1437799;16.89055082;1;2022-11-28 15:51:12.854108+00:00
137;18107;Złotnicka;51.14410083;16.88886439;1;2022-11-28 15:51:12.854108+00:00
147;18315;Trzmielowicka;51.14170872;16.85533001;1;2022-11-28 15:51:12.854108+00:00
180;17704;Żerniki;51.12309272;16.9248345;1;2022-11-28 15:51:12.854108+00:00
196;12902;Hermanowska;51.12217945;16.95577595;1;2022-11-28 15:51:12.854108+00:00
197;12901;Hermanowska;51.12232902;16.95583518;1;2022-11-28 15:51:12.854108+00:00
198;12541;Bystrzycka;51.12405663;16.95807128;1;2022-11-28 15:51:12.854108+00:00
199;12542;Bystrzycka;51.12333311;16.9587513;1;2022-11-28 15:51:12.854108+00:00
203;12515;Drzewieckiego;51.12179582;16.96774683;1;2022-11-28 15:51:12.854108+00:00
211;12304;Kwiska;51.12471327;16.98441134;1;2022-11-28 15:51:12.854108+00:00
212;12303;Kwiska;51.12558237;16.98341998;1;2022-11-28 15:51:12.854108+00:00
216;12312;Popowice;51.12604304;16.99669307;1;2022-11-28 15:51:12.854108+00:00
217;12311;Popowice;51.12637664;16.99528999;1;2022-11-28 15:51:12.854108+00:00
239;10504;Młodych Techników;51.11259735;17.01213821;1;2022-11-28 15:51:12.854108+00:00
240;10502;PL. JANA PAWŁA II;51.11175007;17.02046815;1;2022-11-28 15:51:12.854108+00:00
247;10548;Śrubowa;51.11243176;17.00101013;1;2022-11-28 15:51:12.854108+00:00
251;12122;Nowy Dwór;51.11258728;16.95992956;1;2022-11-28 15:51:12.854108+00:00
257;12134;Zemska;51.11539031;16.94736664;1;2022-11-28 15:51:12.854108+00:00
265;17504;Zagłoby;51.1095419;16.93024823;1;2022-11-28 15:51:12.854108+00:00
266;17503;Zagłoby;51.10980374;16.92800023;1;2022-11-28 15:51:12.854108+00:00
271;17303;Muchobór Wielki;51.09886443;16.9412746;1;2022-11-28 15:51:12.854108+00:00
27;25113;KSIĘŻE MAŁE;51.0769998;17.0844074;1;2022-11-28 15:51:12.854108+00:00
46;227911;KRZYŻANOWICE;51.17409242;17.04887768;1;2022-11-28 15:51:12.854108+00:00
62;18356;Dolnobrzeska;51.15500967;16.85903016;1;2022-11-28 15:51:12.854108+00:00
63;18354;Brzezińska;51.14943623;16.86663735;1;2022-11-28 15:51:12.854108+00:00
73;18721;Marszowice;51.1674065;16.89119781;1;2022-11-28 15:51:12.854108+00:00
74;18722;Marszowice;51.16785195;16.89049641;1;2022-11-28 15:51:12.854108+00:00
77;18374;Polkowicka;51.15526292;16.87306982;1;2022-11-28 15:51:12.854108+00:00
81;18129;Park Stabłowicki;51.15967745;16.89369002;1;2022-11-28 15:51:12.854108+00:00
83;18127;Stabłowice;51.15567016;16.89009702;1;2022-11-28 15:51:12.854108+00:00
88;18124;Śnieżna;51.1495061;16.87893051;1;2022-11-28 15:51:12.854108+00:00
89;18121;Jeleniogórska;51.14562834;16.87602438;1;2022-11-28 15:51:12.854108+00:00
97;18701;Chwałkowska;51.1597972;16.91014067;1;2022-11-28 15:51:12.854108+00:00
99;18514;Lubelska;51.16348604;16.91926528;1;2022-11-28 15:51:12.854108+00:00
102;18719;Zbożowa;51.17341833;16.91294096;1;2022-11-28 15:51:12.854108+00:00
108;18510;Kozia;51.15751702;16.92668051;1;2022-11-28 15:51:12.854108+00:00
112;18523;Turoszowska;51.15305206;16.94763156;1;2022-11-28 15:51:12.854108+00:00
113;18536;Dworska;51.14360635;16.95344812;1;2022-11-28 15:51:12.854108+00:00
114;12708;Górnicza;51.13990212;16.95941433;1;2022-11-28 15:51:12.854108+00:00
124;12713;Wiślańska;51.13591841;16.97904813;1;2022-11-28 15:51:12.854108+00:00
127;12702;Kolista;51.13269584;16.97261146;1;2022-11-28 15:51:12.854108+00:00
129;12503;Metalowców;51.1327474;16.95829172;1;2022-11-28 15:51:12.854108+00:00
138;18142;Złotnicka;51.14328049;16.88903391;1;2022-11-28 15:51:12.854108+00:00
146;18316;Trzmielowicka;51.14095766;16.85460787;1;2022-11-28 15:51:12.854108+00:00
149;18317;Miodowa;51.13555767;16.84894066;1;2022-11-28 15:51:12.854108+00:00
155;18323;Gromadzka;51.12923074;16.85488048;1;2022-11-28 15:51:12.854108+00:00
156;18333;Las Ratyński;51.1235167;16.833071;1;2022-11-28 15:51:12.854108+00:00
172;17734;Gałowska;51.11351772;16.84524263;1;2022-11-28 15:51:12.854108+00:00
177;17705;Strachowicka;51.12351475;16.91906988;1;2022-11-28 15:51:12.854108+00:00
179;17703;Żerniki;51.12363311;16.92295119;1;2022-11-28 15:51:12.854108+00:00
181;17702;Szczecińska;51.12245085;16.93099623;1;2022-11-28 15:51:12.854108+00:00
186;18144;Wielkopolska;51.14114742;16.88690308;1;2022-11-28 15:51:12.854108+00:00
191;18109;Wschowska;51.14516223;16.88022092;1;2022-11-28 15:51:12.854108+00:00
194;12524;METALOWCÓW (Ośrodek sportu);51.12986592;16.95496467;1;2022-11-28 15:51:12.854108+00:00
201;12518;Hynka;51.12237755;16.96160456;1;2022-11-28 15:51:12.854108+00:00
205;12512;Na Ostatnim Groszu;51.12338989;16.97654068;1;2022-11-28 15:51:12.854108+00:00
207;12514;Orlińskiego;51.12251675;16.97291113;1;2022-11-28 15:51:12.854108+00:00
208;12316;Wejherowska;51.12945152;16.98664037;1;2022-11-28 15:51:12.854108+00:00
210;12315;Wejherowska;51.1298272;16.98512598;1;2022-11-28 15:51:12.854108+00:00
213;12318;Kwiska;51.12616648;16.98483071;1;2022-11-28 15:51:12.854108+00:00
215;12313;Rysia;51.12852067;16.98993508;1;2022-11-28 15:51:12.854108+00:00
223;10520;POPOWICE (Stacja kolejowa);51.12589242;17.00285237;1;2022-11-28 15:51:12.854108+00:00
230;10513;Szczepin;51.11772046;17.00753451;1;2022-11-28 15:51:12.854108+00:00
232;10509;Głogowska;51.11769599;17.00402456;1;2022-11-28 15:51:12.854108+00:00
260;12123;Chociebuska;51.11578453;16.95856193;1;2022-11-28 15:51:12.854108+00:00
293;11703;Hutmen;51.09596955;16.98534538;1;2022-11-28 15:51:12.854108+00:00
310;11535;Krucza;51.09413048;17.00953891;1;2022-11-28 15:51:12.854108+00:00
313;11532;Zaporoska;51.09696111;17.01564465;1;2022-11-28 15:51:12.854108+00:00
317;11335;Pl. Hirszfelda;51.09448977;17.01633481;1;2022-11-28 15:51:12.854108+00:00
334;16521;Wyścigowa;51.06970634;17.01205044;1;2022-11-28 15:51:12.854108+00:00
335;16522;Wyścigowa;51.07060366;17.01136519;1;2022-11-28 15:51:12.854108+00:00
346;26315;Strachowskiego;51.05859859;17.01378827;1;2022-11-28 15:51:12.854108+00:00
351;26312;Kurpiów;51.05488165;17.02661079;1;2022-11-28 15:51:12.854108+00:00
352;26311;Kurpiów;51.05467459;17.02688313;1;2022-11-28 15:51:12.854108+00:00
357;26304;Wojszyce;51.06583194;17.0323988;1;2022-11-28 15:51:12.854108+00:00
378;16704;WAŁBRZYSKA;51.06395512;16.97952811;1;2022-11-28 15:51:12.854108+00:00
380;16701;Kościelna;51.06369661;16.981382;1;2022-11-28 15:51:12.854108+00:00
386;16503;Os. Przyjaźni;51.06922281;16.99666027;1;2022-11-28 15:51:12.854108+00:00
387;16504;Os. Przyjaźni;51.06957338;16.99736431;1;2022-11-28 15:51:12.854108+00:00
396;11307;KRZYKI;51.0752719;17.00666442;1;2022-11-28 15:51:12.854108+00:00
397;17115;Morelowskiego;51.06968052;16.96895221;1;2022-11-28 15:51:12.854108+00:00
404;17101;Solskiego;51.08120131;16.96770377;1;2022-11-28 15:51:12.854108+00:00
