route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
11,8,8_11512073,"KOWALE",1,827326,8,141,827326
11,8,8_11512075,"KOWALE",1,827326,8,141,827326
11,8,8_11512077,"KOWALE",1,827326,8,141,827326
11,8,8_11512081,"KOWALE",1,827326,9,92,827326
11,8,8_11512083,"KOWALE",1,827326,9,92,827326
11,8,8_11512085,"KOWALE",1,827326,9,92,827326
11,8,8_11512087,"KOWALE",1,827326,9,92,827326
11,8,8_11512089,"KOWALE",1,827326,9,92,827326
11,8,8_11512091,"KOWALE",1,827326,9,92,827326
11,8,8_11512093,"KOWALE",1,827326,9,92,827326
11,8,8_11512095,"KOWALE",1,827326,9,92,827326
11,8,8_11512097,"KOWALE",1,827326,9,92,827326
11,8,8_11512102,"KOWALE",1,827326,10,141,827326
11,8,8_11512104,"KOWALE",1,827326,10,141,827326
11,8,8_11512106,"KOWALE",1,827326,10,141,827326
11,8,8_11512110,"KOWALE",1,827326,52,137,827326
11,8,8_11512112,"KOWALE",1,827326,52,137,827326
11,8,8_11512114,"KOWALE",1,827326,52,137,827326
11,8,8_11512116,"KOWALE",1,827326,52,137,827326
11,8,8_11512118,"KOWALE",1,827326,52,137,827326
11,8,8_11512120,"KOWALE",1,827326,52,137,827326
11,8,8_11512122,"KOWALE",1,827326,52,137,827326
11,8,8_11512124,"KOWALE",1,827326,52,137,827326
11,8,8_11512126,"KOWALE",1,827326,52,137,827326
11,8,8_11512128,"KOWALE",1,827326,52,137,827326
11,8,8_11512079,"KOWALE",1,827329,9,92,827329
11,8,8_11512099,"KROMERA",1,827396,9,92,827396
11,8,8_11511953,"GRABISZYŃSKA (Cmentarz)",0,827397,1,137,827397
11,8,8_11511993,"GRABISZYŃSKA (Cmentarz)",0,827397,3,137,827397
11,8,8_11512015,"GRABISZYŃSKA (Cmentarz)",0,827397,4,137,827397
11,8,8_11512055,"GRABISZYŃSKA (Cmentarz)",0,827397,6,137,827397
11,8,8_11512109,"GRABISZYŃSKA (Cmentarz)",0,827397,52,137,827397
11,8,8_11512037,"GRABISZYŃSKA (Cmentarz)",0,827417,5,141,827417
11,8,8_11512101,"GRABISZYŃSKA (Cmentarz)",0,827417,10,141,827417
11,8,8_11511972,"KOWALE",1,827418,2,137,827418
15,3,3_11513941,"PARK POŁUDNIOWY",1,814056,3,92,814056
15,3,3_11515161,"PARK POŁUDNIOWY",1,826787,43,137,826787
15,3,3_11514233,"DWORZEC NADODRZE",0,826934,17,92,826934
15,3,3_11514293,"DWORZEC NADODRZE",0,826934,24,92,826934
15,3,3_11513882,"PARK POŁUDNIOWY",1,828529,7,137,828529
15,3,3_11513890,"PARK POŁUDNIOWY",1,828529,7,137,828529
15,3,3_11513899,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,3,3_11513907,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,3,3_11513915,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,3,3_11513922,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,3,3_11513930,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,3,3_11513938,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,3,3_11513945,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,3,3_11513953,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,3,3_11513961,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,3,3_11513971,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,3,3_11513979,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,3,3_11514134,"PARK POŁUDNIOWY",1,828529,1,137,828529
15,3,3_11514142,"PARK POŁUDNIOWY",1,828529,1,137,828529
15,3,3_11514154,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,3,3_11514162,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,3,3_11514177,"PARK POŁUDNIOWY",1,828529,3,137,828529
15,3,3_11514185,"PARK POŁUDNIOWY",1,828529,3,137,828529
15,3,3_11514201,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,3,3_11514209,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,3,3_11514306,"PARK POŁUDNIOWY",1,828529,45,137,828529
15,3,3_11514314,"PARK POŁUDNIOWY",1,828529,45,137,828529
15,3,3_11515053,"PARK POŁUDNIOWY",1,828529,46,137,828529
15,3,3_11515061,"PARK POŁUDNIOWY",1,828529,46,137,828529
15,3,3_11515078,"PARK POŁUDNIOWY",1,828529,53,137,828529
15,3,3_11515086,"PARK POŁUDNIOWY",1,828529,53,137,828529
15,3,3_11515102,"PARK POŁUDNIOWY",1,828529,59,137,828529
15,3,3_11515110,"PARK POŁUDNIOWY",1,828529,59,137,828529
15,3,3_11515126,"PARK POŁUDNIOWY",1,828529,2,137,828529
15,3,3_11515134,"PARK POŁUDNIOWY",1,828529,2,137,828529
15,3,3_11515142,"PARK POŁUDNIOWY",1,828529,3,93,828529
15,3,3_11515191,"PARK POŁUDNIOWY",1,828529,44,137,828529
15,3,3_11515199,"PARK POŁUDNIOWY",1,828529,44,137,828529
15,3,3_11515211,"PARK POŁUDNIOWY",1,828529,56,137,828529
15,3,3_11515219,"PARK POŁUDNIOWY",1,828529,56,137,828529
15,3,3_11515229,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,3,3_11515250,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,3,3_11515271,"PARK POŁUDNIOWY",1,828529,4,92,828529
15,3,3_11515291,"PARK POŁUDNIOWY",1,828529,5,92,828529
15,3,3_11515317,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,3,3_11515325,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,3,3_11515333,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,3,3_11515343,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,3,3_11515351,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,3,3_11515359,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,3,3_11515367,"PARK POŁUDNIOWY",1,828529,8,92,828529
15,3,3_11515375,"PARK POŁUDNIOWY",1,828529,8,92,828529
15,3,3_11515383,"PARK POŁUDNIOWY",1,828529,8,92,828529
15,3,3_11515390,"PARK POŁUDNIOWY",1,828529,9,92,828529
15,3,3_11515398,"PARK POŁUDNIOWY",1,828529,9,92,828529
15,3,3_11515410,"PARK POŁUDNIOWY",1,828529,47,137,828529
15,3,3_11513877,"KARŁOWICE",0,828530,7,137,828530
15,3,3_11513885,"KARŁOWICE",0,828530,7,137,828530
15,3,3_11513902,"KARŁOWICE",0,828530,1,92,828530
15,3,3_11513910,"KARŁOWICE",0,828530,1,92,828530
15,3,3_11513925,"KARŁOWICE",0,828530,2,92,828530
15,3,3_11513933,"KARŁOWICE",0,828530,2,92,828530
15,3,3_11513942,"KARŁOWICE",0,828530,3,92,828530
15,3,3_11513948,"KARŁOWICE",0,828530,3,92,828530
15,3,3_11513956,"KARŁOWICE",0,828530,3,92,828530
15,3,3_11513966,"KARŁOWICE",0,828530,5,137,828530
15,3,3_11513974,"KARŁOWICE",0,828530,5,137,828530
15,3,3_11513982,"KARŁOWICE",0,828530,5,137,828530
15,3,3_11514129,"KARŁOWICE",0,828530,1,137,828530
15,3,3_11514137,"KARŁOWICE",0,828530,1,137,828530
15,3,3_11514149,"KARŁOWICE",0,828530,2,92,828530
15,3,3_11514157,"KARŁOWICE",0,828530,2,92,828530
15,3,3_11514172,"KARŁOWICE",0,828530,3,137,828530
15,3,3_11514180,"KARŁOWICE",0,828530,3,137,828530
15,3,3_11514196,"KARŁOWICE",0,828530,5,137,828530
15,3,3_11514204,"KARŁOWICE",0,828530,5,137,828530
15,3,3_11514253,"KARŁOWICE",0,828530,21,92,828530
15,3,3_11514273,"KARŁOWICE",0,828530,22,92,828530
15,3,3_11514301,"KARŁOWICE",0,828530,45,137,828530
15,3,3_11514309,"KARŁOWICE",0,828530,45,137,828530
15,3,3_11515045,"KARŁOWICE",0,828530,1,92,828530
15,3,3_11515048,"KARŁOWICE",0,828530,46,137,828530
15,3,3_11515056,"KARŁOWICE",0,828530,46,137,828530
15,3,3_11515064,"KARŁOWICE",0,828530,46,137,828530
15,3,3_11515073,"KARŁOWICE",0,828530,53,137,828530
15,3,3_11515081,"KARŁOWICE",0,828530,53,137,828530
15,3,3_11515089,"KARŁOWICE",0,828530,53,137,828530
15,3,3_11515097,"KARŁOWICE",0,828530,59,137,828530
15,3,3_11515105,"KARŁOWICE",0,828530,59,137,828530
15,3,3_11515113,"KARŁOWICE",0,828530,59,137,828530
15,3,3_11515121,"KARŁOWICE",0,828530,2,137,828530
15,3,3_11515129,"KARŁOWICE",0,828530,2,137,828530
15,3,3_11515137,"KARŁOWICE",0,828530,2,137,828530
15,3,3_11515186,"KARŁOWICE",0,828530,44,137,828530
15,3,3_11515194,"KARŁOWICE",0,828530,44,137,828530
15,3,3_11515206,"KARŁOWICE",0,828530,56,137,828530
15,3,3_11515214,"KARŁOWICE",0,828530,56,137,828530
15,3,3_11515222,"KARŁOWICE",0,828530,56,137,828530
15,3,3_11515244,"KARŁOWICE",0,828530,1,92,828530
15,3,3_11515320,"KARŁOWICE",0,828530,6,92,828530
15,3,3_11515328,"KARŁOWICE",0,828530,6,92,828530
15,3,3_11515346,"KARŁOWICE",0,828530,7,92,828530
15,3,3_11515354,"KARŁOWICE",0,828530,7,92,828530
15,3,3_11515370,"KARŁOWICE",0,828530,8,92,828530
15,3,3_11515378,"KARŁOWICE",0,828530,8,92,828530
15,3,3_11515393,"KARŁOWICE",0,828530,9,92,828530
15,3,3_11515401,"KARŁOWICE",0,828530,9,92,828530
15,3,3_11515425,"KARŁOWICE",0,828530,47,137,828530
15,3,3_11514254,"Zajezdnia GAJ",1,828564,21,92,828564
15,3,3_11514274,"Zajezdnia GAJ",1,828564,22,92,828564
15,3,3_11515046,"Zajezdnia GAJ",1,828564,1,92,828564
15,3,3_11515406,"Zajezdnia GAJ",1,828564,9,92,828564
15,3,3_11513896,"KARŁOWICE",0,828565,1,92,828565
15,3,3_11513919,"KARŁOWICE",0,828565,2,92,828565
15,4,4_11515824,"PARK POŁUDNIOWY",1,814056,3,92,814056
15,4,4_11517032,"PARK POŁUDNIOWY",1,826787,43,137,826787
15,4,4_11516116,"DWORZEC NADODRZE",0,826934,17,92,826934
15,4,4_11516176,"DWORZEC NADODRZE",0,826934,24,92,826934
15,4,4_11515765,"PARK POŁUDNIOWY",1,828529,7,137,828529
15,4,4_11515773,"PARK POŁUDNIOWY",1,828529,7,137,828529
15,4,4_11515782,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,4,4_11515790,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,4,4_11515798,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,4,4_11515805,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,4,4_11515813,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,4,4_11515821,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,4,4_11515828,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,4,4_11515836,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,4,4_11515844,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,4,4_11515854,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,4,4_11515862,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,4,4_11516017,"PARK POŁUDNIOWY",1,828529,1,137,828529
15,4,4_11516025,"PARK POŁUDNIOWY",1,828529,1,137,828529
15,4,4_11516037,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,4,4_11516045,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,4,4_11516060,"PARK POŁUDNIOWY",1,828529,3,137,828529
15,4,4_11516068,"PARK POŁUDNIOWY",1,828529,3,137,828529
15,4,4_11516084,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,4,4_11516092,"PARK POŁUDNIOWY",1,828529,5,137,828529
15,4,4_11516189,"PARK POŁUDNIOWY",1,828529,45,137,828529
15,4,4_11516197,"PARK POŁUDNIOWY",1,828529,45,137,828529
15,4,4_11516924,"PARK POŁUDNIOWY",1,828529,46,137,828529
15,4,4_11516932,"PARK POŁUDNIOWY",1,828529,46,137,828529
15,4,4_11516949,"PARK POŁUDNIOWY",1,828529,53,137,828529
15,4,4_11516957,"PARK POŁUDNIOWY",1,828529,53,137,828529
15,4,4_11516973,"PARK POŁUDNIOWY",1,828529,59,137,828529
15,4,4_11516981,"PARK POŁUDNIOWY",1,828529,59,137,828529
15,4,4_11516997,"PARK POŁUDNIOWY",1,828529,2,137,828529
15,4,4_11517005,"PARK POŁUDNIOWY",1,828529,2,137,828529
15,4,4_11517013,"PARK POŁUDNIOWY",1,828529,3,93,828529
15,4,4_11517062,"PARK POŁUDNIOWY",1,828529,44,137,828529
15,4,4_11517070,"PARK POŁUDNIOWY",1,828529,44,137,828529
15,4,4_11517082,"PARK POŁUDNIOWY",1,828529,56,137,828529
15,4,4_11517090,"PARK POŁUDNIOWY",1,828529,56,137,828529
15,4,4_11517100,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,4,4_11517121,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,4,4_11517142,"PARK POŁUDNIOWY",1,828529,4,92,828529
15,4,4_11517162,"PARK POŁUDNIOWY",1,828529,5,92,828529
15,4,4_11517184,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,4,4_11517192,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,4,4_11517200,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,4,4_11517206,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,4,4_11517214,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,4,4_11517222,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,4,4_11517227,"PARK POŁUDNIOWY",1,828529,8,92,828529
15,4,4_11517235,"PARK POŁUDNIOWY",1,828529,8,92,828529
15,4,4_11517243,"PARK POŁUDNIOWY",1,828529,8,92,828529
15,4,4_11517250,"PARK POŁUDNIOWY",1,828529,9,92,828529
15,4,4_11517258,"PARK POŁUDNIOWY",1,828529,9,92,828529
15,4,4_11517270,"PARK POŁUDNIOWY",1,828529,47,137,828529
15,4,4_11515760,"KARŁOWICE",0,828530,7,137,828530
15,4,4_11515768,"KARŁOWICE",0,828530,7,137,828530
15,4,4_11515785,"KARŁOWICE",0,828530,1,92,828530
15,4,4_11515793,"KARŁOWICE",0,828530,1,92,828530
15,4,4_11515808,"KARŁOWICE",0,828530,2,92,828530
15,4,4_11515816,"KARŁOWICE",0,828530,2,92,828530
15,4,4_11515825,"KARŁOWICE",0,828530,3,92,828530
15,4,4_11515831,"KARŁOWICE",0,828530,3,92,828530
15,4,4_11515839,"KARŁOWICE",0,828530,3,92,828530
15,4,4_11515849,"KARŁOWICE",0,828530,5,137,828530
15,4,4_11515857,"KARŁOWICE",0,828530,5,137,828530
15,4,4_11515865,"KARŁOWICE",0,828530,5,137,828530
15,4,4_11516012,"KARŁOWICE",0,828530,1,137,828530
15,4,4_11516020,"KARŁOWICE",0,828530,1,137,828530
15,4,4_11516032,"KARŁOWICE",0,828530,2,92,828530
15,4,4_11516040,"KARŁOWICE",0,828530,2,92,828530
15,4,4_11516055,"KARŁOWICE",0,828530,3,137,828530
15,4,4_11516063,"KARŁOWICE",0,828530,3,137,828530
15,4,4_11516079,"KARŁOWICE",0,828530,5,137,828530
15,4,4_11516087,"KARŁOWICE",0,828530,5,137,828530
15,4,4_11516136,"KARŁOWICE",0,828530,21,92,828530
15,4,4_11516156,"KARŁOWICE",0,828530,22,92,828530
15,4,4_11516184,"KARŁOWICE",0,828530,45,137,828530
15,4,4_11516192,"KARŁOWICE",0,828530,45,137,828530
15,4,4_11516916,"KARŁOWICE",0,828530,1,92,828530
15,4,4_11516919,"KARŁOWICE",0,828530,46,137,828530
15,4,4_11516927,"KARŁOWICE",0,828530,46,137,828530
15,4,4_11516935,"KARŁOWICE",0,828530,46,137,828530
15,4,4_11516944,"KARŁOWICE",0,828530,53,137,828530
15,4,4_11516952,"KARŁOWICE",0,828530,53,137,828530
15,4,4_11516960,"KARŁOWICE",0,828530,53,137,828530
15,4,4_11516968,"KARŁOWICE",0,828530,59,137,828530
15,4,4_11516976,"KARŁOWICE",0,828530,59,137,828530
15,4,4_11516984,"KARŁOWICE",0,828530,59,137,828530
15,4,4_11516992,"KARŁOWICE",0,828530,2,137,828530
15,4,4_11517000,"KARŁOWICE",0,828530,2,137,828530
15,4,4_11517008,"KARŁOWICE",0,828530,2,137,828530
15,4,4_11517057,"KARŁOWICE",0,828530,44,137,828530
15,4,4_11517065,"KARŁOWICE",0,828530,44,137,828530
15,4,4_11517077,"KARŁOWICE",0,828530,56,137,828530
15,4,4_11517085,"KARŁOWICE",0,828530,56,137,828530
15,4,4_11517093,"KARŁOWICE",0,828530,56,137,828530
15,4,4_11517115,"KARŁOWICE",0,828530,1,92,828530
15,4,4_11517187,"KARŁOWICE",0,828530,6,92,828530
15,4,4_11517195,"KARŁOWICE",0,828530,6,92,828530
15,4,4_11517209,"KARŁOWICE",0,828530,7,92,828530
15,4,4_11517217,"KARŁOWICE",0,828530,7,92,828530
15,4,4_11517230,"KARŁOWICE",0,828530,8,92,828530
15,4,4_11517238,"KARŁOWICE",0,828530,8,92,828530
15,4,4_11517253,"KARŁOWICE",0,828530,9,92,828530
15,4,4_11517261,"KARŁOWICE",0,828530,9,92,828530
15,4,4_11517285,"KARŁOWICE",0,828530,47,137,828530
15,4,4_11516137,"Zajezdnia GAJ",1,828564,21,92,828564
15,4,4_11516157,"Zajezdnia GAJ",1,828564,22,92,828564
15,4,4_11516917,"Zajezdnia GAJ",1,828564,1,92,828564
15,4,4_11517266,"Zajezdnia GAJ",1,828564,9,92,828564
15,4,4_11515779,"KARŁOWICE",0,828565,1,92,828565
15,4,4_11515802,"KARŁOWICE",0,828565,2,92,828565
15,6,6_11505859,"PARK POŁUDNIOWY",1,814056,3,92,814056
15,6,6_11505944,"PARK POŁUDNIOWY",1,814056,7,92,814056
15,6,6_11508508,"Zajezdnia GAJ",0,821214,18,92,821214
15,6,6_11505629,"Zajezdnia OŁBIN",0,827527,10,141,827527
15,6,6_11508268,"Zajezdnia OŁBIN",0,827527,21,141,827527
15,6,6_11505838,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11505840,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11505844,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11505861,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,6,6_11505865,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,6,6_11505881,"PARK POŁUDNIOWY",1,828529,4,92,828529
15,6,6_11505885,"PARK POŁUDNIOWY",1,828529,4,92,828529
15,6,6_11505903,"PARK POŁUDNIOWY",1,828529,5,141,828529
15,6,6_11505905,"PARK POŁUDNIOWY",1,828529,5,141,828529
15,6,6_11505909,"PARK POŁUDNIOWY",1,828529,5,141,828529
15,6,6_11505925,"PARK POŁUDNIOWY",1,828529,6,141,828529
15,6,6_11505929,"PARK POŁUDNIOWY",1,828529,6,141,828529
15,6,6_11505946,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,6,6_11505951,"PARK POŁUDNIOWY",1,828529,49,137,828529
15,6,6_11505955,"PARK POŁUDNIOWY",1,828529,49,137,828529
15,6,6_11505983,"PARK POŁUDNIOWY",1,828529,5,141,828529
15,6,6_11506176,"PARK POŁUDNIOWY",1,828529,4,141,828529
15,6,6_11506214,"PARK POŁUDNIOWY",1,828529,6,137,828529
15,6,6_11506220,"PARK POŁUDNIOWY",1,828529,6,137,828529
15,6,6_11506233,"PARK POŁUDNIOWY",1,828529,11,141,828529
15,6,6_11506319,"PARK POŁUDNIOWY",1,828529,46,137,828529
15,6,6_11506340,"PARK POŁUDNIOWY",1,828529,47,137,828529
15,6,6_11506363,"PARK POŁUDNIOWY",1,828529,51,137,828529
15,6,6_11506369,"PARK POŁUDNIOWY",1,828529,51,137,828529
15,6,6_11507199,"PARK POŁUDNIOWY",1,828529,1,141,828529
15,6,6_11507242,"PARK POŁUDNIOWY",1,828529,4,137,828529
15,6,6_11507447,"PARK POŁUDNIOWY",1,828529,1,141,828529
15,6,6_11507486,"PARK POŁUDNIOWY",1,828529,4,137,828529
15,6,6_11507488,"PARK POŁUDNIOWY",1,828529,4,137,828529
15,6,6_11507506,"PARK POŁUDNIOWY",1,828529,7,141,828529
15,6,6_11507560,"PARK POŁUDNIOWY",1,828529,12,141,828529
15,6,6_11507618,"PARK POŁUDNIOWY",1,828529,54,137,828529
15,6,6_11507626,"PARK POŁUDNIOWY",1,828529,54,137,828529
15,6,6_11507635,"PARK POŁUDNIOWY",1,828529,55,137,828529
15,6,6_11507681,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11507908,"PARK POŁUDNIOWY",1,828529,16,92,828529
15,6,6_11507920,"PARK POŁUDNIOWY",1,828529,16,92,828529
15,6,6_11508019,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11508039,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,6,6_11508049,"PARK POŁUDNIOWY",1,828529,2,92,828529
15,6,6_11508082,"PARK POŁUDNIOWY",1,828529,6,92,828529
15,6,6_11508098,"PARK POŁUDNIOWY",1,828529,7,92,828529
15,6,6_11508134,"PARK POŁUDNIOWY",1,828529,9,141,828529
15,6,6_11508136,"PARK POŁUDNIOWY",1,828529,9,141,828529
15,6,6_11508146,"PARK POŁUDNIOWY",1,828529,10,92,828529
15,6,6_11508177,"PARK POŁUDNIOWY",1,828529,11,141,828529
15,6,6_11508197,"PARK POŁUDNIOWY",1,828529,12,92,828529
15,6,6_11508203,"PARK POŁUDNIOWY",1,828529,12,92,828529
15,6,6_11508221,"PARK POŁUDNIOWY",1,828529,14,141,828529
15,6,6_11508223,"PARK POŁUDNIOWY",1,828529,14,141,828529
15,6,6_11508227,"PARK POŁUDNIOWY",1,828529,16,92,828529
15,6,6_11508235,"PARK POŁUDNIOWY",1,828529,16,92,828529
15,6,6_11508243,"PARK POŁUDNIOWY",1,828529,17,141,828529
15,6,6_11508247,"PARK POŁUDNIOWY",1,828529,20,141,828529
15,6,6_11508257,"PARK POŁUDNIOWY",1,828529,21,141,828529
15,6,6_11508267,"PARK POŁUDNIOWY",1,828529,21,141,828529
15,6,6_11508275,"PARK POŁUDNIOWY",1,828529,23,92,828529
15,6,6_11508277,"PARK POŁUDNIOWY",1,828529,23,92,828529
15,6,6_11508297,"PARK POŁUDNIOWY",1,828529,44,137,828529
15,6,6_11508303,"PARK POŁUDNIOWY",1,828529,44,137,828529
15,6,6_11508313,"PARK POŁUDNIOWY",1,828529,45,137,828529
15,6,6_11508330,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11508334,"PARK POŁUDNIOWY",1,828529,1,92,828529
15,6,6_11508351,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,6,6_11508355,"PARK POŁUDNIOWY",1,828529,3,92,828529
15,6,6_11508386,"PARK POŁUDNIOWY",1,828529,9,92,828529
15,6,6_11508405,"PARK POŁUDNIOWY",1,828529,10,141,828529
15,6,6_11508449,"PARK POŁUDNIOWY",1,828529,15,43,828529
15,6,6_11508471,"PARK POŁUDNIOWY",1,828529,17,141,828529
15,6,6_11508505,"PARK POŁUDNIOWY",1,828529,18,92,828529
15,6,6_11508507,"PARK POŁUDNIOWY",1,828529,18,92,828529
15,6,6_11508514,"PARK POŁUDNIOWY",1,828529,19,92,828529
15,6,6_11508528,"PARK POŁUDNIOWY",1,828529,21,92,828529
15,6,6_11508544,"PARK POŁUDNIOWY",1,828529,22,92,828529
15,6,6_11505606,"KARŁOWICE",0,828530,6,141,828530
15,6,6_11505834,"KARŁOWICE",0,828530,22,92,828530
15,6,6_11505839,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11505843,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11505860,"KARŁOWICE",0,828530,3,92,828530
15,6,6_11505864,"KARŁOWICE",0,828530,3,92,828530
15,6,6_11505884,"KARŁOWICE",0,828530,4,92,828530
15,6,6_11505904,"KARŁOWICE",0,828530,5,141,828530
15,6,6_11505908,"KARŁOWICE",0,828530,5,141,828530
15,6,6_11505928,"KARŁOWICE",0,828530,6,141,828530
15,6,6_11505942,"KARŁOWICE",0,828530,6,141,828530
15,6,6_11505945,"KARŁOWICE",0,828530,7,92,828530
15,6,6_11505950,"KARŁOWICE",0,828530,49,137,828530
15,6,6_11505954,"KARŁOWICE",0,828530,49,137,828530
15,6,6_11505984,"KARŁOWICE",0,828530,5,141,828530
15,6,6_11506175,"KARŁOWICE",0,828530,4,141,828530
15,6,6_11506213,"KARŁOWICE",0,828530,6,137,828530
15,6,6_11506215,"KARŁOWICE",0,828530,6,137,828530
15,6,6_11506232,"KARŁOWICE",0,828530,11,141,828530
15,6,6_11506243,"KARŁOWICE",0,828530,11,141,828530
15,6,6_11506318,"KARŁOWICE",0,828530,46,137,828530
15,6,6_11506339,"KARŁOWICE",0,828530,47,137,828530
15,6,6_11506362,"KARŁOWICE",0,828530,51,137,828530
15,6,6_11506364,"KARŁOWICE",0,828530,51,137,828530
15,6,6_11506677,"KARŁOWICE",0,828530,5,141,828530
15,6,6_11507198,"KARŁOWICE",0,828530,1,141,828530
15,6,6_11507241,"KARŁOWICE",0,828530,4,137,828530
15,6,6_11507440,"KARŁOWICE",0,828530,1,141,828530
15,6,6_11507481,"KARŁOWICE",0,828530,4,137,828530
15,6,6_11507487,"KARŁOWICE",0,828530,4,137,828530
15,6,6_11507505,"KARŁOWICE",0,828530,7,141,828530
15,6,6_11507559,"KARŁOWICE",0,828530,12,141,828530
15,6,6_11507561,"KARŁOWICE",0,828530,12,141,828530
15,6,6_11507617,"KARŁOWICE",0,828530,54,137,828530
15,6,6_11507619,"KARŁOWICE",0,828530,54,137,828530
15,6,6_11507634,"KARŁOWICE",0,828530,55,137,828530
15,6,6_11507644,"KARŁOWICE",0,828530,55,137,828530
15,6,6_11507672,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11507682,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11507739,"KARŁOWICE",0,828530,5,141,828530
15,6,6_11507907,"KARŁOWICE",0,828530,16,92,828530
15,6,6_11507919,"KARŁOWICE",0,828530,16,92,828530
15,6,6_11507997,"KARŁOWICE",0,828530,56,137,828530
15,6,6_11508020,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11508040,"KARŁOWICE",0,828530,2,92,828530
15,6,6_11508083,"KARŁOWICE",0,828530,6,92,828530
15,6,6_11508099,"KARŁOWICE",0,828530,7,92,828530
15,6,6_11508135,"KARŁOWICE",0,828530,9,141,828530
15,6,6_11508178,"KARŁOWICE",0,828530,11,141,828530
15,6,6_11508198,"KARŁOWICE",0,828530,12,92,828530
15,6,6_11508222,"KARŁOWICE",0,828530,14,141,828530
15,6,6_11508228,"KARŁOWICE",0,828530,16,92,828530
15,6,6_11508244,"KARŁOWICE",0,828530,17,141,828530
15,6,6_11508248,"KARŁOWICE",0,828530,20,141,828530
15,6,6_11508258,"KARŁOWICE",0,828530,21,141,828530
15,6,6_11508276,"KARŁOWICE",0,828530,23,92,828530
15,6,6_11508298,"KARŁOWICE",0,828530,44,137,828530
15,6,6_11508329,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11508333,"KARŁOWICE",0,828530,1,92,828530
15,6,6_11508350,"KARŁOWICE",0,828530,3,92,828530
15,6,6_11508354,"KARŁOWICE",0,828530,3,92,828530
15,6,6_11508385,"KARŁOWICE",0,828530,9,92,828530
15,6,6_11508404,"KARŁOWICE",0,828530,10,141,828530
